name[selection][flat][experiment][camera]	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0
AT1G02560	0.0	0.0	0.018530349	0.016870465	0.0	0.022641592	0.006563487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT1G03160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT1G03600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT1G03850	0.088591928	0.135516026	0.122632857	0.113377942	0.076350692	0.118519037	0.090394912	0.128544143	0.076815034	0.182652334	0.109879277	0.115044793	0.112127557	0.155954561	0.135444041	0.086213638
AT1G05385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT1G06690	0.047418251	0.054809329	0.058848172	0.054153393	0.02628165	0.028956789	0.024402243	0.04098619	0.094955469	0.090799353	0.091463713	0.148632464	0.126773474	0.127297133	0.0	0.0
AT1G07510	0.109356154	0.112597619	0.112038587	0.115464569	0.129757547	0.145380514	0.162152165	0.180530793	0.068572359	0.112460047	0.07821722	0.2147631	0.172464276	0.155343523	0.127222141	0.119753281
AT1G10170	0.156147952	0.138381199	0.141946725	0.143602846	0.093561723	0.094964922	0.117512781	0.176783519	0.143768097	0.194010377	0.222685877	0.228091853	0.196385341	0.183639308	0.159485147	0.177360436
AT1G12250	0.021992302	0.015942566	0.015640805	0.005941456	0.0	0.023652449	0.0	0.029985173	0.0	0.023848251	0.033404167	0.016393184	0.0	0.027501715	0.069142423	0.063049063
AT1G14150	0.09705113	0.181225654	0.188056755	0.217232974	0.255014588	0.257438285	0.28205805	0.335422213	0.232562364	0.240205229	0.240859304	0.361457347	0.329643845	0.32792003	0.31421044	0.305233543
AT1G14345	0.037298819	0.053968213	0.060470949	0.046587511	0.029945237	0.0771003	0.025057405	0.072171922	0.11620769	0.139780098	0.115243521	0.074066553	0.091523449	0.094371535	0.042768006	0.078500988
AT1G14590	0.011899721	0.006354049	0.016367935	0.002649914	5.90353E-4	0.0	0.0	0.012080975	0.018799657	0.0158373	0.031854824	0.0	0.0	0.003700793	0.0	0.0
